user_id,days,steps_tried,correct,wrong,correct_ratio,viewed
16604,0.0,0.0,0.0,0.0,0.0,2
16607,0.0,0.0,0.0,0.0,0.0,7
16611,0.0,0.0,0.0,0.0,0.0,1
16617,0.0,0.0,0.0,0.0,0.0,5
16618,0.0,0.0,0.0,0.0,0.0,2
16621,0.0,0.0,0.0,0.0,0.0,10
16624,0.0,0.0,0.0,0.0,0.0,1
16625,0.0,0.0,0.0,0.0,0.0,1
16626,0.0,0.0,0.0,0.0,0.0,2
16627,0.0,0.0,0.0,0.0,0.0,1
16628,0.0,0.0,0.0,0.0,0.0,1
16629,0.0,0.0,0.0,0.0,0.0,13
16630,0.0,0.0,0.0,0.0,0.0,3
16634,0.0,0.0,0.0,0.0,0.0,1
16635,0.0,0.0,0.0,0.0,0.0,4
16636,0.0,0.0,0.0,0.0,0.0,1
16640,0.0,0.0,0.0,0.0,0.0,1
16641,0.0,0.0,0.0,0.0,0.0,1
16642,0.0,0.0,0.0,0.0,0.0,9
16644,0.0,0.0,0.0,0.0,0.0,5
16645,0.0,0.0,0.0,0.0,0.0,3
16648,0.0,0.0,0.0,0.0,0.0,1
16660,0.0,0.0,0.0,0.0,0.0,1
16661,0.0,0.0,0.0,0.0,0.0,7
16663,0.0,0.0,0.0,0.0,0.0,1
16664,0.0,0.0,0.0,0.0,0.0,1
16665,0.0,0.0,0.0,0.0,0.0,11
16669,0.0,0.0,0.0,0.0,0.0,13
16671,0.0,0.0,0.0,0.0,0.0,1
16672,0.0,0.0,0.0,0.0,0.0,251
16674,0.0,0.0,0.0,0.0,0.0,1
16675,0.0,0.0,0.0,0.0,0.0,1
16678,0.0,0.0,0.0,0.0,0.0,8
16682,0.0,0.0,0.0,0.0,0.0,1
16684,0.0,0.0,0.0,0.0,0.0,1
16691,0.0,0.0,0.0,0.0,0.0,2
16693,0.0,0.0,0.0,0.0,0.0,1
16695,0.0,0.0,0.0,0.0,0.0,1
16697,0.0,0.0,0.0,0.0,0.0,1
16698,0.0,0.0,0.0,0.0,0.0,812
16703,0.0,0.0,0.0,0.0,0.0,1
16708,0.0,0.0,0.0,0.0,0.0,11
16710,0.0,0.0,0.0,0.0,0.0,2
16711,0.0,0.0,0.0,0.0,0.0,1
16713,0.0,0.0,0.0,0.0,0.0,7
16714,0.0,0.0,0.0,0.0,0.0,10
16717,0.0,0.0,0.0,0.0,0.0,1
16718,0.0,0.0,0.0,0.0,0.0,279
16720,0.0,0.0,0.0,0.0,0.0,128
16723,0.0,0.0,0.0,0.0,0.0,10
16724,0.0,0.0,0.0,0.0,0.0,7
16728,0.0,0.0,0.0,0.0,0.0,1
16731,0.0,0.0,0.0,0.0,0.0,11
16732,0.0,0.0,0.0,0.0,0.0,10
16733,0.0,0.0,0.0,0.0,0.0,8
16738,0.0,0.0,0.0,0.0,0.0,1
16739,0.0,0.0,0.0,0.0,0.0,1
16751,0.0,0.0,0.0,0.0,0.0,3
16753,0.0,0.0,0.0,0.0,0.0,150
16754,0.0,0.0,0.0,0.0,0.0,1
16755,0.0,0.0,0.0,0.0,0.0,2
16756,0.0,0.0,0.0,0.0,0.0,1
16760,0.0,0.0,0.0,0.0,0.0,18
16761,0.0,0.0,0.0,0.0,0.0,288
16767,0.0,0.0,0.0,0.0,0.0,1
16770,0.0,0.0,0.0,0.0,0.0,1
16776,0.0,0.0,0.0,0.0,0.0,2
16778,0.0,0.0,0.0,0.0,0.0,2
16782,0.0,0.0,0.0,0.0,0.0,6
16784,0.0,0.0,0.0,0.0,0.0,5
16789,0.0,0.0,0.0,0.0,0.0,2
16792,0.0,0.0,0.0,0.0,0.0,1
16800,0.0,0.0,0.0,0.0,0.0,1
16801,0.0,0.0,0.0,0.0,0.0,1
16803,0.0,0.0,0.0,0.0,0.0,2
16804,0.0,0.0,0.0,0.0,0.0,5
16805,0.0,0.0,0.0,0.0,0.0,11
16809,0.0,0.0,0.0,0.0,0.0,1
16811,0.0,0.0,0.0,0.0,0.0,39
16812,0.0,0.0,0.0,0.0,0.0,7
16813,0.0,0.0,0.0,0.0,0.0,19
16818,0.0,0.0,0.0,0.0,0.0,1
16819,0.0,0.0,0.0,0.0,0.0,2
16824,0.0,0.0,0.0,0.0,0.0,11
16825,0.0,0.0,0.0,0.0,0.0,222
16826,0.0,0.0,0.0,0.0,0.0,1
16830,0.0,0.0,0.0,0.0,0.0,1
16832,0.0,0.0,0.0,0.0,0.0,1
16834,0.0,0.0,0.0,0.0,0.0,2
16845,0.0,0.0,0.0,0.0,0.0,1
16846,0.0,0.0,0.0,0.0,0.0,2
16848,0.0,0.0,0.0,0.0,0.0,1
16849,0.0,0.0,0.0,0.0,0.0,2
16851,0.0,0.0,0.0,0.0,0.0,2
16852,0.0,0.0,0.0,0.0,0.0,3
16857,0.0,0.0,0.0,0.0,0.0,5
16860,0.0,0.0,0.0,0.0,0.0,3
16863,0.0,0.0,0.0,0.0,0.0,1
16864,0.0,0.0,0.0,0.0,0.0,33
16867,0.0,0.0,0.0,0.0,0.0,1
16868,0.0,0.0,0.0,0.0,0.0,4
16871,0.0,0.0,0.0,0.0,0.0,1
16875,0.0,0.0,0.0,0.0,0.0,1
16884,0.0,0.0,0.0,0.0,0.0,526
16885,0.0,0.0,0.0,0.0,0.0,1
16888,0.0,0.0,0.0,0.0,0.0,1
16889,0.0,0.0,0.0,0.0,0.0,1
16893,0.0,0.0,0.0,0.0,0.0,1
16896,0.0,0.0,0.0,0.0,0.0,1
16897,0.0,0.0,0.0,0.0,0.0,1
16900,0.0,0.0,0.0,0.0,0.0,204
16901,0.0,0.0,0.0,0.0,0.0,1
16905,0.0,0.0,0.0,0.0,0.0,3
16906,0.0,0.0,0.0,0.0,0.0,1
16911,0.0,0.0,0.0,0.0,0.0,1
16913,0.0,0.0,0.0,0.0,0.0,1
16914,0.0,0.0,0.0,0.0,0.0,2
16922,0.0,0.0,0.0,0.0,0.0,374
16923,0.0,0.0,0.0,0.0,0.0,78
16925,0.0,0.0,0.0,0.0,0.0,3
16926,0.0,0.0,0.0,0.0,0.0,19
16927,0.0,0.0,0.0,0.0,0.0,14
16929,0.0,0.0,0.0,0.0,0.0,1
16932,0.0,0.0,0.0,0.0,0.0,2
16933,0.0,0.0,0.0,0.0,0.0,484
16940,0.0,0.0,0.0,0.0,0.0,1
16941,0.0,0.0,0.0,0.0,0.0,1
16949,0.0,0.0,0.0,0.0,0.0,1
16950,0.0,0.0,0.0,0.0,0.0,3
16953,0.0,0.0,0.0,0.0,0.0,46
16960,0.0,0.0,0.0,0.0,0.0,1
16962,0.0,0.0,0.0,0.0,0.0,1
16966,0.0,0.0,0.0,0.0,0.0,13
16970,0.0,0.0,0.0,0.0,0.0,13
16972,0.0,0.0,0.0,0.0,0.0,1
16978,0.0,0.0,0.0,0.0,0.0,2
16982,0.0,0.0,0.0,0.0,0.0,11
16983,0.0,0.0,0.0,0.0,0.0,55
16985,0.0,0.0,0.0,0.0,0.0,43
16992,0.0,0.0,0.0,0.0,0.0,2
16993,0.0,0.0,0.0,0.0,0.0,44
16994,0.0,0.0,0.0,0.0,0.0,1
16996,0.0,0.0,0.0,0.0,0.0,9
16997,0.0,0.0,0.0,0.0,0.0,8
16998,0.0,0.0,0.0,0.0,0.0,19
17004,0.0,0.0,0.0,0.0,0.0,1
17006,0.0,0.0,0.0,0.0,0.0,1
17008,0.0,0.0,0.0,0.0,0.0,38
17016,0.0,0.0,0.0,0.0,0.0,1
17017,0.0,0.0,0.0,0.0,0.0,1
17019,0.0,0.0,0.0,0.0,0.0,1
17020,0.0,0.0,0.0,0.0,0.0,1
17022,0.0,0.0,0.0,0.0,0.0,1
17023,0.0,0.0,0.0,0.0,0.0,1
17024,0.0,0.0,0.0,0.0,0.0,2
17025,0.0,0.0,0.0,0.0,0.0,1
17026,0.0,0.0,0.0,0.0,0.0,2
17037,0.0,0.0,0.0,0.0,0.0,1
17038,0.0,0.0,0.0,0.0,0.0,1
17039,0.0,0.0,0.0,0.0,0.0,78
17043,0.0,0.0,0.0,0.0,0.0,141
17051,0.0,0.0,0.0,0.0,0.0,5
17055,0.0,0.0,0.0,0.0,0.0,8
17058,0.0,0.0,0.0,0.0,0.0,2
17059,0.0,0.0,0.0,0.0,0.0,3
17063,0.0,0.0,0.0,0.0,0.0,1
17067,0.0,0.0,0.0,0.0,0.0,10
17072,0.0,0.0,0.0,0.0,0.0,1
17075,0.0,0.0,0.0,0.0,0.0,1
17076,0.0,0.0,0.0,0.0,0.0,11
17078,0.0,0.0,0.0,0.0,0.0,78
17079,0.0,0.0,0.0,0.0,0.0,1
17081,0.0,0.0,0.0,0.0,0.0,1
17084,0.0,0.0,0.0,0.0,0.0,6
17087,0.0,0.0,0.0,0.0,0.0,1
17093,0.0,0.0,0.0,0.0,0.0,287
17094,0.0,0.0,0.0,0.0,0.0,1
17096,0.0,0.0,0.0,0.0,0.0,3
17097,0.0,0.0,0.0,0.0,0.0,1
17104,0.0,0.0,0.0,0.0,0.0,3
17106,0.0,0.0,0.0,0.0,0.0,2
17111,0.0,0.0,0.0,0.0,0.0,3
17114,0.0,0.0,0.0,0.0,0.0,3
17115,0.0,0.0,0.0,0.0,0.0,4
17117,0.0,0.0,0.0,0.0,0.0,1
17120,0.0,0.0,0.0,0.0,0.0,10
17122,0.0,0.0,0.0,0.0,0.0,5
17124,0.0,0.0,0.0,0.0,0.0,2
17131,0.0,0.0,0.0,0.0,0.0,1
17132,0.0,0.0,0.0,0.0,0.0,257
17134,0.0,0.0,0.0,0.0,0.0,1
17136,0.0,0.0,0.0,0.0,0.0,1
17138,0.0,0.0,0.0,0.0,0.0,1
17139,0.0,0.0,0.0,0.0,0.0,2
17145,0.0,0.0,0.0,0.0,0.0,1
17147,0.0,0.0,0.0,0.0,0.0,2
17150,0.0,0.0,0.0,0.0,0.0,1
17151,0.0,0.0,0.0,0.0,0.0,12
17152,0.0,0.0,0.0,0.0,0.0,5
17154,0.0,0.0,0.0,0.0,0.0,2
17158,0.0,0.0,0.0,0.0,0.0,1
17159,0.0,0.0,0.0,0.0,0.0,1
17165,0.0,0.0,0.0,0.0,0.0,1
17166,0.0,0.0,0.0,0.0,0.0,1
17168,0.0,0.0,0.0,0.0,0.0,11
17169,0.0,0.0,0.0,0.0,0.0,10
17170,0.0,0.0,0.0,0.0,0.0,1
17171,0.0,0.0,0.0,0.0,0.0,1
17177,0.0,0.0,0.0,0.0,0.0,4
17178,0.0,0.0,0.0,0.0,0.0,121
17180,0.0,0.0,0.0,0.0,0.0,3
17181,0.0,0.0,0.0,0.0,0.0,1
17182,0.0,0.0,0.0,0.0,0.0,1
17183,0.0,0.0,0.0,0.0,0.0,1
17184,0.0,0.0,0.0,0.0,0.0,1
17186,0.0,0.0,0.0,0.0,0.0,7
17187,0.0,0.0,0.0,0.0,0.0,12
17189,0.0,0.0,0.0,0.0,0.0,2
17192,0.0,0.0,0.0,0.0,0.0,2
17202,0.0,0.0,0.0,0.0,0.0,1
17205,0.0,0.0,0.0,0.0,0.0,1
17207,0.0,0.0,0.0,0.0,0.0,1
17211,0.0,0.0,0.0,0.0,0.0,1
17212,0.0,0.0,0.0,0.0,0.0,1
17213,0.0,0.0,0.0,0.0,0.0,17
17216,0.0,0.0,0.0,0.0,0.0,4
17220,0.0,0.0,0.0,0.0,0.0,1
17221,0.0,0.0,0.0,0.0,0.0,386
17226,0.0,0.0,0.0,0.0,0.0,23
17230,0.0,0.0,0.0,0.0,0.0,1
17231,0.0,0.0,0.0,0.0,0.0,1
17232,0.0,0.0,0.0,0.0,0.0,1
17237,0.0,0.0,0.0,0.0,0.0,2
17243,0.0,0.0,0.0,0.0,0.0,1
17246,0.0,0.0,0.0,0.0,0.0,1
17247,0.0,0.0,0.0,0.0,0.0,1
17249,0.0,0.0,0.0,0.0,0.0,1
17250,0.0,0.0,0.0,0.0,0.0,1
17251,0.0,0.0,0.0,0.0,0.0,1
17254,0.0,0.0,0.0,0.0,0.0,2
17262,0.0,0.0,0.0,0.0,0.0,85
17263,0.0,0.0,0.0,0.0,0.0,1
17265,0.0,0.0,0.0,0.0,0.0,2
17266,0.0,0.0,0.0,0.0,0.0,4
17270,0.0,0.0,0.0,0.0,0.0,4
17271,0.0,0.0,0.0,0.0,0.0,1
17274,0.0,0.0,0.0,0.0,0.0,6
17280,0.0,0.0,0.0,0.0,0.0,1
17282,0.0,0.0,0.0,0.0,0.0,1
17284,0.0,0.0,0.0,0.0,0.0,2
17286,0.0,0.0,0.0,0.0,0.0,3
17290,0.0,0.0,0.0,0.0,0.0,258
17291,0.0,0.0,0.0,0.0,0.0,1
17293,0.0,0.0,0.0,0.0,0.0,1
17295,0.0,0.0,0.0,0.0,0.0,1
17297,0.0,0.0,0.0,0.0,0.0,2
17300,0.0,0.0,0.0,0.0,0.0,78
17305,0.0,0.0,0.0,0.0,0.0,4
17306,0.0,0.0,0.0,0.0,0.0,14
17307,0.0,0.0,0.0,0.0,0.0,1
17311,0.0,0.0,0.0,0.0,0.0,1
17312,0.0,0.0,0.0,0.0,0.0,8
17313,0.0,0.0,0.0,0.0,0.0,34
17318,0.0,0.0,0.0,0.0,0.0,10
17321,0.0,0.0,0.0,0.0,0.0,3
17322,0.0,0.0,0.0,0.0,0.0,7
17323,0.0,0.0,0.0,0.0,0.0,6
17327,0.0,0.0,0.0,0.0,0.0,1
17329,0.0,0.0,0.0,0.0,0.0,14
17330,0.0,0.0,0.0,0.0,0.0,1
17332,0.0,0.0,0.0,0.0,0.0,1
17333,0.0,0.0,0.0,0.0,0.0,1
17335,0.0,0.0,0.0,0.0,0.0,1
17336,0.0,0.0,0.0,0.0,0.0,1
17339,0.0,0.0,0.0,0.0,0.0,1
17344,0.0,0.0,0.0,0.0,0.0,7
17345,0.0,0.0,0.0,0.0,0.0,10
17349,0.0,0.0,0.0,0.0,0.0,1
17350,0.0,0.0,0.0,0.0,0.0,2
17351,0.0,0.0,0.0,0.0,0.0,3
17352,0.0,0.0,0.0,0.0,0.0,1
17356,0.0,0.0,0.0,0.0,0.0,39
17365,0.0,0.0,0.0,0.0,0.0,4
17367,0.0,0.0,0.0,0.0,0.0,23
17372,0.0,0.0,0.0,0.0,0.0,13
17378,0.0,0.0,0.0,0.0,0.0,1
17383,0.0,0.0,0.0,0.0,0.0,2
17384,0.0,0.0,0.0,0.0,0.0,1
17386,0.0,0.0,0.0,0.0,0.0,1
17387,0.0,0.0,0.0,0.0,0.0,1
17389,0.0,0.0,0.0,0.0,0.0,1
17393,0.0,0.0,0.0,0.0,0.0,1
17394,0.0,0.0,0.0,0.0,0.0,1
17395,0.0,0.0,0.0,0.0,0.0,2
17402,0.0,0.0,0.0,0.0,0.0,2
17404,0.0,0.0,0.0,0.0,0.0,1
17405,0.0,0.0,0.0,0.0,0.0,1
17408,0.0,0.0,0.0,0.0,0.0,5
17409,0.0,0.0,0.0,0.0,0.0,1
17412,0.0,0.0,0.0,0.0,0.0,20
17415,0.0,0.0,0.0,0.0,0.0,1
17419,0.0,0.0,0.0,0.0,0.0,1
17420,0.0,0.0,0.0,0.0,0.0,3
17422,0.0,0.0,0.0,0.0,0.0,1
17423,0.0,0.0,0.0,0.0,0.0,301
17424,0.0,0.0,0.0,0.0,0.0,234
17431,0.0,0.0,0.0,0.0,0.0,2
17432,0.0,0.0,0.0,0.0,0.0,2
17437,0.0,0.0,0.0,0.0,0.0,1
17442,0.0,0.0,0.0,0.0,0.0,1
17446,0.0,0.0,0.0,0.0,0.0,212
17448,0.0,0.0,0.0,0.0,0.0,6
17449,0.0,0.0,0.0,0.0,0.0,8
17450,0.0,0.0,0.0,0.0,0.0,3
17451,0.0,0.0,0.0,0.0,0.0,14
17456,0.0,0.0,0.0,0.0,0.0,1
17457,0.0,0.0,0.0,0.0,0.0,1
17458,0.0,0.0,0.0,0.0,0.0,1
17459,0.0,0.0,0.0,0.0,0.0,17
17465,0.0,0.0,0.0,0.0,0.0,1
17466,0.0,0.0,0.0,0.0,0.0,1
17469,0.0,0.0,0.0,0.0,0.0,1
17470,0.0,0.0,0.0,0.0,0.0,1
17472,0.0,0.0,0.0,0.0,0.0,1
17474,0.0,0.0,0.0,0.0,0.0,1
17478,0.0,0.0,0.0,0.0,0.0,1
17482,0.0,0.0,0.0,0.0,0.0,2
17484,0.0,0.0,0.0,0.0,0.0,1
17486,0.0,0.0,0.0,0.0,0.0,1
17488,0.0,0.0,0.0,0.0,0.0,1
17490,0.0,0.0,0.0,0.0,0.0,2
17499,0.0,0.0,0.0,0.0,0.0,1
17500,0.0,0.0,0.0,0.0,0.0,3
17503,0.0,0.0,0.0,0.0,0.0,1
17506,0.0,0.0,0.0,0.0,0.0,1
17507,0.0,0.0,0.0,0.0,0.0,1
17508,0.0,0.0,0.0,0.0,0.0,1
17511,0.0,0.0,0.0,0.0,0.0,1
17513,0.0,0.0,0.0,0.0,0.0,1
17520,0.0,0.0,0.0,0.0,0.0,9
17525,0.0,0.0,0.0,0.0,0.0,1
17532,0.0,0.0,0.0,0.0,0.0,1
17536,0.0,0.0,0.0,0.0,0.0,1
17539,0.0,0.0,0.0,0.0,0.0,20
17540,0.0,0.0,0.0,0.0,0.0,2
17543,0.0,0.0,0.0,0.0,0.0,1
17545,0.0,0.0,0.0,0.0,0.0,40
17547,0.0,0.0,0.0,0.0,0.0,17
17550,0.0,0.0,0.0,0.0,0.0,39
17551,0.0,0.0,0.0,0.0,0.0,21
17555,0.0,0.0,0.0,0.0,0.0,1
17557,0.0,0.0,0.0,0.0,0.0,54
17561,0.0,0.0,0.0,0.0,0.0,1
17564,0.0,0.0,0.0,0.0,0.0,4
17566,0.0,0.0,0.0,0.0,0.0,1
17567,0.0,0.0,0.0,0.0,0.0,4
17569,0.0,0.0,0.0,0.0,0.0,1
17571,0.0,0.0,0.0,0.0,0.0,1
17572,0.0,0.0,0.0,0.0,0.0,1
17574,0.0,0.0,0.0,0.0,0.0,1
17577,0.0,0.0,0.0,0.0,0.0,1
17587,0.0,0.0,0.0,0.0,0.0,3
17590,0.0,0.0,0.0,0.0,0.0,1
17593,0.0,0.0,0.0,0.0,0.0,1
17594,0.0,0.0,0.0,0.0,0.0,1
17596,0.0,0.0,0.0,0.0,0.0,1
17600,0.0,0.0,0.0,0.0,0.0,31
17605,0.0,0.0,0.0,0.0,0.0,1
17606,0.0,0.0,0.0,0.0,0.0,2
17609,0.0,0.0,0.0,0.0,0.0,1
17611,0.0,0.0,0.0,0.0,0.0,1
17614,0.0,0.0,0.0,0.0,0.0,2
17615,0.0,0.0,0.0,0.0,0.0,1
17617,0.0,0.0,0.0,0.0,0.0,1
17620,0.0,0.0,0.0,0.0,0.0,11
17625,0.0,0.0,0.0,0.0,0.0,1
17630,0.0,0.0,0.0,0.0,0.0,1
17631,0.0,0.0,0.0,0.0,0.0,19
17635,0.0,0.0,0.0,0.0,0.0,2
17644,0.0,0.0,0.0,0.0,0.0,1
17645,0.0,0.0,0.0,0.0,0.0,5
17649,0.0,0.0,0.0,0.0,0.0,1
17652,0.0,0.0,0.0,0.0,0.0,14
17653,0.0,0.0,0.0,0.0,0.0,428
17654,0.0,0.0,0.0,0.0,0.0,92
17655,0.0,0.0,0.0,0.0,0.0,3
17657,0.0,0.0,0.0,0.0,0.0,546
17659,0.0,0.0,0.0,0.0,0.0,280
17660,0.0,0.0,0.0,0.0,0.0,8
17662,0.0,0.0,0.0,0.0,0.0,2
17664,0.0,0.0,0.0,0.0,0.0,1
17665,0.0,0.0,0.0,0.0,0.0,1
17667,0.0,0.0,0.0,0.0,0.0,1
17668,0.0,0.0,0.0,0.0,0.0,1
17669,0.0,0.0,0.0,0.0,0.0,1
17670,0.0,0.0,0.0,0.0,0.0,1
17672,0.0,0.0,0.0,0.0,0.0,1
17675,0.0,0.0,0.0,0.0,0.0,1
17676,0.0,0.0,0.0,0.0,0.0,1
17679,0.0,0.0,0.0,0.0,0.0,1
17680,0.0,0.0,0.0,0.0,0.0,14
17681,0.0,0.0,0.0,0.0,0.0,1
17682,0.0,0.0,0.0,0.0,0.0,1
17687,0.0,0.0,0.0,0.0,0.0,1
17688,0.0,0.0,0.0,0.0,0.0,1
17693,0.0,0.0,0.0,0.0,0.0,1
17695,0.0,0.0,0.0,0.0,0.0,1
17696,0.0,0.0,0.0,0.0,0.0,180
17697,0.0,0.0,0.0,0.0,0.0,1
17699,0.0,0.0,0.0,0.0,0.0,4
17702,0.0,0.0,0.0,0.0,0.0,1
17707,0.0,0.0,0.0,0.0,0.0,45
17708,0.0,0.0,0.0,0.0,0.0,2
17711,0.0,0.0,0.0,0.0,0.0,7
17714,0.0,0.0,0.0,0.0,0.0,6
17723,0.0,0.0,0.0,0.0,0.0,19
17725,0.0,0.0,0.0,0.0,0.0,1
17728,0.0,0.0,0.0,0.0,0.0,14
17729,0.0,0.0,0.0,0.0,0.0,1
17730,0.0,0.0,0.0,0.0,0.0,28
17733,0.0,0.0,0.0,0.0,0.0,2
17735,0.0,0.0,0.0,0.0,0.0,9
17740,0.0,0.0,0.0,0.0,0.0,1
17745,0.0,0.0,0.0,0.0,0.0,641
17746,0.0,0.0,0.0,0.0,0.0,1
17749,0.0,0.0,0.0,0.0,0.0,1
17753,0.0,0.0,0.0,0.0,0.0,2
17759,0.0,0.0,0.0,0.0,0.0,1
17762,0.0,0.0,0.0,0.0,0.0,1
17765,0.0,0.0,0.0,0.0,0.0,4
17768,0.0,0.0,0.0,0.0,0.0,1
17772,0.0,0.0,0.0,0.0,0.0,10
17778,0.0,0.0,0.0,0.0,0.0,2
17783,0.0,0.0,0.0,0.0,0.0,179
17788,0.0,0.0,0.0,0.0,0.0,1
17789,0.0,0.0,0.0,0.0,0.0,13
17790,0.0,0.0,0.0,0.0,0.0,6
17794,0.0,0.0,0.0,0.0,0.0,399
17795,0.0,0.0,0.0,0.0,0.0,1
17797,0.0,0.0,0.0,0.0,0.0,2
17802,0.0,0.0,0.0,0.0,0.0,5
17803,0.0,0.0,0.0,0.0,0.0,1
17808,0.0,0.0,0.0,0.0,0.0,1
17810,0.0,0.0,0.0,0.0,0.0,1
17815,0.0,0.0,0.0,0.0,0.0,8
17818,0.0,0.0,0.0,0.0,0.0,4
17828,0.0,0.0,0.0,0.0,0.0,2
17830,0.0,0.0,0.0,0.0,0.0,1
17833,0.0,0.0,0.0,0.0,0.0,2
17837,0.0,0.0,0.0,0.0,0.0,1
17841,0.0,0.0,0.0,0.0,0.0,3
17844,0.0,0.0,0.0,0.0,0.0,2
17848,0.0,0.0,0.0,0.0,0.0,1
17851,0.0,0.0,0.0,0.0,0.0,27
17853,0.0,0.0,0.0,0.0,0.0,2
17860,0.0,0.0,0.0,0.0,0.0,1
17863,0.0,0.0,0.0,0.0,0.0,2
17864,0.0,0.0,0.0,0.0,0.0,4
17866,0.0,0.0,0.0,0.0,0.0,3
17870,0.0,0.0,0.0,0.0,0.0,1
17871,0.0,0.0,0.0,0.0,0.0,1
17875,0.0,0.0,0.0,0.0,0.0,1
17876,0.0,0.0,0.0,0.0,0.0,1
17880,0.0,0.0,0.0,0.0,0.0,1
17885,0.0,0.0,0.0,0.0,0.0,122
17892,0.0,0.0,0.0,0.0,0.0,1
17893,0.0,0.0,0.0,0.0,0.0,1
17895,0.0,0.0,0.0,0.0,0.0,41
17897,0.0,0.0,0.0,0.0,0.0,1
17900,0.0,0.0,0.0,0.0,0.0,947
17903,0.0,0.0,0.0,0.0,0.0,1
17904,0.0,0.0,0.0,0.0,0.0,1
17905,0.0,0.0,0.0,0.0,0.0,1
17906,0.0,0.0,0.0,0.0,0.0,1
17907,0.0,0.0,0.0,0.0,0.0,37
17910,0.0,0.0,0.0,0.0,0.0,9
17916,0.0,0.0,0.0,0.0,0.0,1
17918,0.0,0.0,0.0,0.0,0.0,1
17923,0.0,0.0,0.0,0.0,0.0,4
17925,0.0,0.0,0.0,0.0,0.0,6
17926,0.0,0.0,0.0,0.0,0.0,1
17928,0.0,0.0,0.0,0.0,0.0,9
17932,0.0,0.0,0.0,0.0,0.0,10
17936,0.0,0.0,0.0,0.0,0.0,4
17937,0.0,0.0,0.0,0.0,0.0,22
17945,0.0,0.0,0.0,0.0,0.0,5
17946,0.0,0.0,0.0,0.0,0.0,4
17949,0.0,0.0,0.0,0.0,0.0,1
17953,0.0,0.0,0.0,0.0,0.0,1
17954,0.0,0.0,0.0,0.0,0.0,2
17955,0.0,0.0,0.0,0.0,0.0,1
17956,0.0,0.0,0.0,0.0,0.0,1
17963,0.0,0.0,0.0,0.0,0.0,12
17969,0.0,0.0,0.0,0.0,0.0,1
17978,0.0,0.0,0.0,0.0,0.0,2
17980,0.0,0.0,0.0,0.0,0.0,1
17986,0.0,0.0,0.0,0.0,0.0,1
17990,0.0,0.0,0.0,0.0,0.0,1
17991,0.0,0.0,0.0,0.0,0.0,1
17994,0.0,0.0,0.0,0.0,0.0,1
17995,0.0,0.0,0.0,0.0,0.0,3
17997,0.0,0.0,0.0,0.0,0.0,1
17998,0.0,0.0,0.0,0.0,0.0,10
18002,0.0,0.0,0.0,0.0,0.0,1
18007,0.0,0.0,0.0,0.0,0.0,397
18011,0.0,0.0,0.0,0.0,0.0,31
18012,0.0,0.0,0.0,0.0,0.0,1
18014,0.0,0.0,0.0,0.0,0.0,1
18016,0.0,0.0,0.0,0.0,0.0,2
18021,0.0,0.0,0.0,0.0,0.0,1
18022,0.0,0.0,0.0,0.0,0.0,1
18024,0.0,0.0,0.0,0.0,0.0,8
18026,0.0,0.0,0.0,0.0,0.0,2
18027,0.0,0.0,0.0,0.0,0.0,2
18029,0.0,0.0,0.0,0.0,0.0,4
18031,0.0,0.0,0.0,0.0,0.0,1
18038,0.0,0.0,0.0,0.0,0.0,1
18044,0.0,0.0,0.0,0.0,0.0,1
18045,0.0,0.0,0.0,0.0,0.0,1
18047,0.0,0.0,0.0,0.0,0.0,1
18050,0.0,0.0,0.0,0.0,0.0,2
18053,0.0,0.0,0.0,0.0,0.0,66
18056,0.0,0.0,0.0,0.0,0.0,1
18063,0.0,0.0,0.0,0.0,0.0,1
18064,0.0,0.0,0.0,0.0,0.0,1
18066,0.0,0.0,0.0,0.0,0.0,1
18067,0.0,0.0,0.0,0.0,0.0,2
18072,0.0,0.0,0.0,0.0,0.0,2
18077,0.0,0.0,0.0,0.0,0.0,1
18081,0.0,0.0,0.0,0.0,0.0,6
18083,0.0,0.0,0.0,0.0,0.0,1
18086,0.0,0.0,0.0,0.0,0.0,1
18088,0.0,0.0,0.0,0.0,0.0,7
18089,0.0,0.0,0.0,0.0,0.0,1
18090,0.0,0.0,0.0,0.0,0.0,12
18096,0.0,0.0,0.0,0.0,0.0,16
18106,0.0,0.0,0.0,0.0,0.0,1
18109,0.0,0.0,0.0,0.0,0.0,1
18110,0.0,0.0,0.0,0.0,0.0,40
18111,0.0,0.0,0.0,0.0,0.0,1
18117,0.0,0.0,0.0,0.0,0.0,2
18124,0.0,0.0,0.0,0.0,0.0,6
18125,0.0,0.0,0.0,0.0,0.0,1
18126,0.0,0.0,0.0,0.0,0.0,2
18129,0.0,0.0,0.0,0.0,0.0,1
18131,0.0,0.0,0.0,0.0,0.0,1
18133,0.0,0.0,0.0,0.0,0.0,2
18134,0.0,0.0,0.0,0.0,0.0,1
18137,0.0,0.0,0.0,0.0,0.0,3
18143,0.0,0.0,0.0,0.0,0.0,1
18146,0.0,0.0,0.0,0.0,0.0,2
18154,0.0,0.0,0.0,0.0,0.0,4
18158,0.0,0.0,0.0,0.0,0.0,1
18159,0.0,0.0,0.0,0.0,0.0,1
18164,0.0,0.0,0.0,0.0,0.0,1
18167,0.0,0.0,0.0,0.0,0.0,1
18168,0.0,0.0,0.0,0.0,0.0,28
18172,0.0,0.0,0.0,0.0,0.0,2
